Id,risk_score,decision_threshold,is_actionable,risk_band,model_version,scoring_timestamp,missing_columns_filled,extra_columns_dropped,column_alignment_warning,recommended_action
16255,0.001286525436983673,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
43353,0.0012863918356548058,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
36442,0.0012853500376052139,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
38307,0.001284216721133616,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
34370,0.0012830988856223054,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
13236,0.0012825129314696306,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
2260,0.0012819356502719336,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
56219,0.0012818627554468402,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
9637,0.0012789288434815358,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
41612,0.0012785120944270398,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
19143,0.0012758890498105549,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
11070,0.001275435767204831,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
20297,0.0012737105361983836,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
13011,0.0012680987303200885,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
27124,0.001266266395278698,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
40963,0.0012642615881148756,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
12931,0.0012635140375962847,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
43938,0.0012622122549146564,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
50839,0.0012600945669384983,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
47381,0.0012578986994928939,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
54106,0.0012574211211996424,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
22248,0.001255272595025469,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
37203,0.00125405888301679,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
42547,0.0012512728271777728,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
44319,0.0012510958276014757,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
9523,0.001249398567733612,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
47323,0.0012466089471610364,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
25248,0.0012430218249287093,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
51325,0.0012417280945360954,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
43777,0.001238229825659293,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
9730,0.0012367675871010244,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
25942,0.0012366155448615575,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
5415,0.0012328663871110832,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
8685,0.00122953324396723,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
44293,0.0012268247017299392,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
26276,0.0012236053063919795,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
23221,0.0012212012983864287,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
3013,0.0012190438862681966,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
54838,0.0012183928910419657,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
15409,0.0012173246711736346,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
45145,0.0012167175594312322,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
44247,0.001215705808103842,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
98,0.001212506162199952,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
7184,0.0012101141120248787,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
47583,0.0012081478966945334,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
20722,0.0012075112944447844,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
56556,0.0012069114455543423,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
3466,0.0012034819664654905,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
31135,0.0012026096296962466,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
3180,0.0011999884423046063,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
31855,0.0011976802740920817,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
43189,0.0011960293502171952,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
51607,0.0011937432943424611,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
51591,0.0011927184724823097,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
44320,0.0011925557673664589,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
25585,0.0011917570638755178,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
55379,0.0011905136827426073,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
35946,0.0011903607064030484,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
13095,0.0011871252043791501,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
20363,0.0011858011800638603,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
45790,0.0011857508769711014,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
48194,0.0011811943285645276,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
52573,0.0011806492312822154,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
20523,0.0011806237063565,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
13739,0.0011790045271615228,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
16041,0.0011789983876156697,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
28305,0.0011771582120711967,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
17736,0.0011737064212074702,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
31060,0.0011723059998567718,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
5507,0.001170835656370358,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
6104,0.0011703616882024605,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
46199,0.0011680906623542672,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
44827,0.001167816641789689,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
24722,0.001162561568828914,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
42699,0.001161410180329352,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
35489,0.0011587196785047245,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
25765,0.0011586317811886231,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
25984,0.0011566705491353037,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
29589,0.0011564384837542327,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
7009,0.00115489832051521,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
37880,0.001154405664378757,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
31424,0.0011540958937135367,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
8118,0.001152784003745512,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
23903,0.001152615298450629,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
22820,0.001151801549990594,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
25092,0.001146433817458856,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
58821,0.0011440353677054718,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
59110,0.0011418170889736599,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
3707,0.0011388991310067502,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
23627,0.0011387160962001864,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
20110,0.0011382216648635056,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
20763,0.0011377256164239926,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
7594,0.001137382629846601,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
59376,0.0011347334235870142,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
2233,0.0011346054152785818,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
4627,0.0011282967292408103,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
39985,0.001128122211105644,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
28847,0.0011274986832879791,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
44625,0.0011270938777898309,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
20438,0.0011265319784428355,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
12083,0.0011245472168260595,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
38105,0.001123283851479219,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
1781,0.0011228003177067008,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
37870,0.0011226507294940385,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
21242,0.0011224549320117763,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
31702,0.0011216148266623746,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
7636,0.0011154274447159886,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
4809,0.001114670543079752,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
54205,0.0011142050703337222,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
5488,0.0011065079103154915,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
47695,0.0011021408162003906,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
50633,0.001100610969925107,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
10659,0.0010999879754001905,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
28743,0.0010980241215248383,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
52115,0.0010923774229866176,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
35322,0.0010901574766675535,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
27855,0.00108978047820272,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
32768,0.0010871123301692456,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
2533,0.0010869962770970211,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
50880,0.0010863206197246828,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
6465,0.00108474970790412,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
18512,0.0010830811131379151,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
682,0.0010824828528961548,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
50680,0.001082265916203261,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
18752,0.0010787394232525556,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
42177,0.001075395824478737,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
41522,0.0010744064116230858,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
21023,0.001074102220713213,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
21874,0.0010634351746259406,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
29824,0.0010632315584985,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
43957,0.001061187764930762,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
3139,0.0010587354806145621,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
51697,0.0010563213542064747,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
20843,0.0010555911137142431,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
27673,0.0010548028207232325,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
45546,0.0010510603012814823,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
37396,0.0010501802839222485,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
56656,0.0010477426793367693,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
11419,0.0010457409382228727,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
431,0.0010446462520914902,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
34663,0.001043663501344897,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
12892,0.0010422754771532154,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
26852,0.0010410302059598326,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
28477,0.0010391973935755655,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
46793,0.0010387015784674811,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
12550,0.0010370771902725676,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
21270,0.0010349600999616097,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
50663,0.001034340105294727,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
17450,0.0010342044978935217,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
34013,0.0010314404878285768,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
41420,0.0010300426351714089,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
9723,0.001029718891235831,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
22625,0.0010292523062773048,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
35085,0.001022981087390743,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
39122,0.0010202134672276234,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
57465,0.0010200055616387883,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
21304,0.0010197697032887881,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
15437,0.0010163899381908984,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
56855,0.001015690585910279,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
24530,0.0010144500676268725,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
20221,0.0010138358077165005,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
1724,0.0010135174768839445,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
58130,0.0010111800591845646,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
2724,0.0010085777109272223,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
36970,0.001007634123196726,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
36519,0.001005963577194818,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
6566,0.0010047314280637154,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
41866,0.0010042585799440948,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
36127,0.0010039728429472707,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
15292,0.0010024315716356343,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
49180,0.001001977494040276,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
6754,0.0010014145214822792,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
46450,0.0009987523114907315,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
47850,0.000997744723731019,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
30993,0.0009957608546196798,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
2912,0.0009953004394391372,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
673,0.0009924861068408449,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
57149,0.0009895423651385138,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
41741,0.00098951516945622,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
16723,0.0009886967998609336,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
29815,0.00098839705103081,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
49952,0.0009882902530534666,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
33839,0.0009867935544307037,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
5229,0.0009865939601826036,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
49986,0.000986225643013863,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
56250,0.0009853153102946028,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
21913,0.0009851058945442254,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
41839,0.0009847518709787193,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
603,0.000984325995408471,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
37656,0.0009817932074415118,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
40561,0.0009804870545515776,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
30128,0.0009786310911633971,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
53582,0.0009783491027304631,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
11054,0.0009777415709102848,0.01,False,Low risk: pass,bosch-quality-risk-v0.2,2026-06-29T12:03:11.444424+00:00,0,1,True,Pass
